"time","depth","temp","x","y","z","speed","dive_no","xma","yma","zma","dx","dy","dz","odba","start.time","end.time"
"8/12/2015 23:27",1,9,0.871559633,0.249745158,-0.443425076,0,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
"8/12/2015 23:27",NA,NA,0.876656473,0.254841998,-0.453618756,NA,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
"8/12/2015 23:27",NA,NA,0.886850153,0.249745158,-0.458715596,NA,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
"8/12/2015 23:27",NA,NA,0.871559633,0.254841998,-0.463812436,NA,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
"8/12/2015 23:27",NA,NA,0.866462793,0.259938838,-0.458715596,NA,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
"8/12/2015 23:27",NA,NA,0.866462793,0.270132518,-0.458715596,NA,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
"8/12/2015 23:27",NA,NA,0.871559633,0.275229358,-0.468909276,NA,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
"8/12/2015 23:27",NA,NA,0.871559633,0.275229358,-0.474006116,NA,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
"8/12/2015 23:27",NA,NA,0.876656473,0.270132518,-0.484199796,NA,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
"8/12/2015 23:27",NA,NA,0.881753313,0.265035678,-0.489296636,NA,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
"8/12/2015 23:27",NA,NA,0.861365953,0.259938838,-0.494393476,NA,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
"8/12/2015 23:27",NA,NA,0.851172273,0.254841998,-0.494393476,NA,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
"8/12/2015 23:27",NA,NA,0.846075433,0.244648318,-0.504587156,NA,"5_11",NA,NA,NA,NA,NA,NA,NA,1449577632,1449577782
