"time","depth","temp","x","y","z","speed","divenum","xma","yma","zma","dx","dy","dz","odba","start.time","end.time","FPS"
"25/11/2015 22:41",NA,NA,0.581039755351682,0.402650356778797,-0.565749235474006,NA,"11_1",4.7171875,4.3265625,-2.777604167,0.9828125,-0.3765625,-2.772395833,4.131770833,1448451697,1448451887,19219
"25/11/2015 22:41",NA,NA,0.647298674821611,0.382262996941896,-0.586136595310907,NA,"11_1",4.616666667,4.308333333,-2.652083333,1.733333333,-0.558333333,-3.097916667,5.389583333,1448451697,1448451887,19220
"25/11/2015 22:41",NA,NA,0.72375127420999,0.321100917431193,-0.682976554536188,NA,"11_1",4.5109375,4.280208333,-2.533333333,2.5890625,-1.130208333,-4.166666667,7.8859375,1448451697,1448451887,19221
"25/11/2015 22:41",NA,NA,0.698267074413863,0.361875637104995,-0.688073394495413,NA,"11_1",4.409375,4.246875,-2.407291667,2.440625,-0.696875,-4.342708333,7.480208333,1448451697,1448451887,19222
"25/11/2015 22:41",NA,NA,0.652395514780836,0.433231396534149,-0.657492354740061,NA,"11_1",4.311458333,4.216145833,-2.2890625,2.088541667,0.033854167,-4.1609375,6.283333333,1448451697,1448451887,19223
"25/11/2015 22:41",NA,NA,0.601427115188583,0.433231396534149,-0.662589194699286,NA,"11_1",4.198958333,4.197395833,-2.176041667,1.701041667,0.052604167,-4.323958333,6.077604167,1448451697,1448451887,19224
"25/11/2015 22:41",NA,NA,0.647298674821611,0.433231396534149,-0.611620795107034,NA,"11_1",4.058333333,4.184895833,-2.075,2.291666667,0.065104167,-3.925,6.281770833,1448451697,1448451887,19225
"25/11/2015 22:41",NA,NA,0.708460754332314,0.458715596330275,-0.575942915392457,NA,"11_1",3.902083333,4.178645833,-1.9640625,3.047916667,0.321354167,-3.6859375,7.055208333,1448451697,1448451887,19226
"25/11/2015 22:41",NA,NA,0.632008154943935,0.458715596330275,-0.581039755351682,NA,"11_1",3.7484375,4.177604167,-1.845833333,2.4515625,0.322395833,-3.854166667,6.628125,1448451697,1448451887,19227
"25/11/2015 22:41",NA,NA,0.601427115188583,0.530071355759429,-0.54026503567788,NA,"11_1",3.583333333,4.171354167,-1.721354167,2.316666667,1.028645833,-3.578645833,6.923958333,1448451697,1448451887,19228
"25/11/2015 22:41",NA,NA,0.535168195718654,0.575942915392457,-0.606523955147808,NA,"11_1",3.4140625,4.1609375,-1.589583333,1.8359375,1.4890625,-4.360416667,7.685416667,1448451697,1448451887,19229
"25/11/2015 22:41",NA,NA,0.591233435270133,0.606523955147808,-0.601427115188583,NA,"11_1",3.265625,4.150520833,-1.466145833,2.534375,1.799479167,-4.433854167,8.767708333,1448451697,1448451887,19230
"25/11/2015 22:41",NA,NA,0.713557594291539,0.652395514780836,-0.565749235474006,NA,"11_1",3.128125,4.141145833,-1.352604167,3.871875,2.258854167,-4.197395833,10.328125,1448451697,1448451887,19231
"25/11/2015 22:41",NA,NA,0.749235474006116,0.657492354740061,-0.504587155963303,NA,"11_1",2.990104167,4.13125,-1.229166667,4.359895833,2.31875,-3.720833333,10.39947917,1448451697,1448451887,19232
"25/11/2015 22:41",NA,NA,0.835881753312946,0.616717635066259,-0.474006116207951,NA,"11_1",2.835416667,4.113541667,-1.1015625,5.364583333,1.936458333,-3.5484375,10.84947917,1448451697,1448451887,19233
"25/11/2015 22:41",NA,NA,0.846075433231397,0.682976554536188,-0.484199796126402,NA,"11_1",2.689583333,4.090104167,-0.970833333,5.610416667,2.609895833,-3.779166667,11.99947917,1448451697,1448451887,19234
"25/11/2015 22:41",NA,NA,0.728848114169215,0.672782874617737,-0.412844036697248,NA,"11_1",2.542708333,4.0703125,-0.8546875,4.607291667,2.5296875,-3.1953125,10.33229167,1448451697,1448451887,19235
"25/11/2015 22:41",NA,NA,0.586136595310907,0.713557594291539,-0.382262996941896,NA,"11_1",2.379166667,4.055208333,-0.7359375,3.370833333,2.944791667,-3.0140625,9.3296875,1448451697,1448451887,19236
