"time","depth","temp","x","y","z","speed","dive_no","xma","yma","zma","dx","dy","dz","odba","start.time","end.time"
"8/12/2015 22:15",0.5,9.35,0.718654434,0.453618756,-0.642201835,0,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.713557594,0.468909276,-0.642201835,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.657492355,0.458715596,-0.606523955,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.662589195,0.479102956,-0.586136595,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.652395515,0.514780836,-0.606523955,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.616717635,0.519877676,-0.621814475,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.596330275,0.530071356,-0.632008155,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.611620795,0.499490316,-0.632008155,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.642201835,0.499490316,-0.647298675,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.647298675,0.499490316,-0.652395515,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.626911315,0.494393476,-0.632008155,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.611620795,0.509683996,-0.632008155,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.601427115,0.514780836,-0.652395515,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.575942915,0.504587156,-0.626911315,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.484199796,0.494393476,-0.642201835,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.453618756,0.514780836,-0.682976555,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.453618756,0.489296636,-0.682976555,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.524974516,0.489296636,-0.652395515,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.642201835,0.474006116,-0.616717635,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.749235474,0.509683996,-0.565749235,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.682976555,0.535168196,-0.555555556,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.524974516,0.611620795,-0.524974516,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.489296636,0.698267074,-0.535168196,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
"8/12/2015 22:15",NA,NA,0.575942915,0.637104995,-0.550458716,NA,"5_4",NA,NA,NA,NA,NA,NA,NA,1449573312,1449573523
