"time","depth","temp","x","y","z","speed","divenum","xma","yma","zma","dx","dy","dz","odba","start.time","end.time","FPS"
"26/11/2015 23:45",NA,NA,0.127420998980632,0.509683995922528,-0.861365953109072,NA,"12_6",0.209375,3.760416667,-7.176041667,1.040625,1.239583333,-1.273958333,3.554166667,1448541912,1448542095,38899
"26/11/2015 23:45",NA,NA,0.107033639143731,0.54026503567788,-0.835881753312946,NA,"12_6",0.067708333,3.730208333,-7.066666667,0.982291667,1.569791667,-1.133333333,3.685416667,1448541912,1448542095,38900
"26/11/2015 23:45",NA,NA,0.0968399592252803,0.586136595310907,-0.825688073394495,NA,"12_6",-0.077083333,3.697395833,-6.953645833,1.027083333,2.052604167,-1.146354167,4.226041667,1448541912,1448542095,38901
"26/11/2015 23:45",NA,NA,0.0866462793068298,0.657492354740061,-0.825688073394495,NA,"12_6",-0.219270833,3.652083333,-6.8421875,1.069270833,2.797916667,-1.2578125,5.125,1448541912,1448542095,38902
"26/11/2015 23:45",NA,NA,0.0611620795107034,0.708460754332314,-0.830784913353721,NA,"12_6",-0.369270833,3.599479167,-6.730729167,0.969270833,3.350520833,-1.419270833,5.7390625,1448541912,1448542095,38903
"26/11/2015 23:45",1.5,6.8,-0.0509683995922528,0.754332313965342,-0.835881753312946,0,"12_6",-0.5234375,3.549479167,-6.621354167,0.0234375,3.850520833,-1.578645833,5.452604167,1448541912,1448542095,38904
"26/11/2015 23:45",NA,NA,-0.00509683995922528,0.72375127420999,-0.800203873598369,NA,"12_6",-0.675520833,3.499479167,-6.511979167,0.625520833,3.600520833,-1.338020833,5.5640625,1448541912,1448542095,38905
"26/11/2015 23:45",NA,NA,0.0713557594291539,0.662589194699286,-0.749235474006116,NA,"12_6",-0.826041667,3.445833333,-6.402604167,1.526041667,3.054166667,-0.947395833,5.527604167,1448541912,1448542095,38906
"26/11/2015 23:45",NA,NA,-0.0101936799184506,0.652395514780836,-0.759429153924567,NA,"12_6",-0.972916667,3.386458333,-6.292708333,0.872916667,3.013541667,-1.157291667,5.04375,1448541912,1448542095,38907
"26/11/2015 23:45",NA,NA,0.0458715596330275,0.682976554536188,-0.749235474006116,NA,"12_6",-1.1140625,3.324479167,-6.183854167,1.5640625,3.375520833,-1.166145833,6.105729167,1448541912,1448542095,38908
"26/11/2015 23:45",NA,NA,-0.0254841997961264,0.708460754332314,-0.800203873598369,NA,"12_6",-1.252083333,3.263020833,-6.083854167,1.002083333,3.686979167,-1.766145833,6.455208333,1448541912,1448542095,38909
"26/11/2015 23:45",NA,NA,-0.0611620795107034,0.73394495412844,-0.840978593272171,NA,"12_6",-1.392708333,3.207291667,-5.9890625,0.792708333,3.992708333,-2.2609375,7.046354167,1448541912,1448542095,38910
"26/11/2015 23:45",NA,NA,-0.0203873598369011,0.739041794087666,-0.856269113149847,NA,"12_6",-1.533854167,3.151041667,-5.888020833,1.333854167,4.098958333,-2.511979167,7.944791667,1448541912,1448542095,38911
"26/11/2015 23:45",NA,NA,-0.0101936799184506,0.72375127420999,-0.942915392456677,NA,"12_6",-1.6734375,3.084375,-5.776041667,1.5734375,4.015625,-3.473958333,9.063020833,1448541912,1448542095,38912
"26/11/2015 23:45",NA,NA,-0.0764525993883792,0.647298674821611,-0.948012232415902,NA,"12_6",-1.81875,3.017708333,-5.6625,1.06875,3.332291667,-3.6375,8.038541667,1448541912,1448542095,38913
"26/11/2015 23:45",NA,NA,-0.219164118246687,0.586136595310907,-0.912334352701325,NA,"12_6",-1.965104167,2.957291667,-5.557291667,-0.184895833,2.792708333,-3.392708333,6.3703125,1448541912,1448542095,38914
"26/11/2015 23:45",NA,NA,-0.27013251783894,0.54026503567788,-0.840978593272171,NA,"12_6",-2.113541667,2.905729167,-5.460416667,-0.536458333,2.394270833,-2.789583333,5.7203125,1448541912,1448542095,38915
"26/11/2015 23:45",NA,NA,-0.310907237512742,0.45361875637105,-0.769622833843017,NA,"12_6",-2.260416667,2.854166667,-5.368229167,-0.789583333,1.595833333,-2.181770833,4.5671875,1448541912,1448542095,38916
"26/11/2015 23:45",NA,NA,-0.351681957186544,0.407747196738022,-0.73394495412844,NA,"12_6",-2.403645833,2.807291667,-5.276041667,-1.046354167,1.192708333,-1.923958333,4.163020833,1448541912,1448542095,38917
"26/11/2015 23:45",NA,NA,-0.417940876656473,0.423037716615698,-0.749235474006116,NA,"12_6",-2.545833333,2.764583333,-5.188020833,-1.554166667,1.385416667,-2.161979167,5.1015625,1448541912,1448542095,38918
"26/11/2015 23:45",NA,NA,-0.45361875637105,0.494393476044852,-0.754332313965342,NA,"12_6",-2.689583333,2.722395833,-5.1078125,-1.760416667,2.127604167,-2.2921875,6.180208333,1448541912,1448542095,38919
"26/11/2015 23:45",NA,NA,-0.428134556574924,0.443425076452599,-0.805300713557594,NA,"12_6",-2.830208333,2.671354167,-5.028125,-1.369791667,1.678645833,-2.871875,5.9203125,1448541912,1448542095,38920
"26/11/2015 23:45",NA,NA,-0.397553516819572,0.387359836901121,-0.830784913353721,NA,"12_6",-2.965625,2.6171875,-4.944791667,-0.934375,1.1828125,-3.205208333,5.322395833,1448541912,1448542095,38921
"26/11/2015 23:45",NA,NA,-0.36697247706422,0.331294597349643,-0.846075433231397,NA,"12_6",-3.095833333,2.569791667,-4.8609375,-0.504166667,0.680208333,-3.4390625,4.6234375,1448541912,1448542095,38922
